file,text
common_voice_tk_36932425.wav,"Meň üçin welin, bu aý ýylyň ömrüniň dowamynda iň gaýnap joşýan iň soňky aýy."
common_voice_tk_36932426.wav,Kyrk-elli ädim öň ýanynda ýarylan top okundan onuň gözýetimi tozana gaplandy.
common_voice_tk_36932427.wav,"Bu yzanyň kime, nämä mätäçlikden döreýänini bir tapyp bilsedim."
common_voice_tk_36932428.wav,Belkem ýalňyş sosiallygy geýinenimiz üçin ýeke duýýandyrys.
common_voice_tk_36932429.wav,"Ýok, özümi pessimist duýamok."
common_voice_tk_36932430.wav,"Gyrylaýsa-da gurçuk gyrylsyn, seň göwnüň gyrylmasyn» diýmez."
common_voice_tk_36932431.wav,Kimiň has ýakyndygy barada-da hiçhili maglumat ýok.
common_voice_tk_36932432.wav,Oraza onuň bilen hoşlaşmaga-da maý bolmady.
common_voice_tk_36932433.wav,Muňa dost-duşman – hiç kim garaşmaýardy.
common_voice_tk_36932439.wav,geýesiň gelen zady geýibermegin
common_voice_tk_36932440.wav,karara gelipdi.
common_voice_tk_36932441.wav,Aslyna dolanybam gelip bilenok.
common_voice_tk_36932442.wav,Hakykatda ejemiň erkek dogany bolmandyr.
common_voice_tk_36932443.wav,"Men näme gözleýän, kimi gözleýän?"
common_voice_tk_36951452.wav,"Şol gezek welin, daýym şeýle bir zarynladyp tüýdük çaldy"
common_voice_tk_36951453.wav,Olar hakykaty her agzamak islänlerinde Hippasusyň çalynan damagyny ýatladylar.
common_voice_tk_36951454.wav,şonda-da şu dara-direde ýigidiň söm-saýak bolup durşuny başga nämä ýorjagyny bilmedi.
common_voice_tk_36951455.wav,ýylgyrýanyň ýüzüne ýylgyryp bakmak bolmasady adamzat dünýäsi pytrap gider diýýärdim.
common_voice_tk_36951456.wav,"Bolmasa-da derileri gowşap, ýagdaýdan düşüp ölüp gidiberýäler."
common_voice_tk_36951457.wav,Geliň onda bagt zynjyrynyň birinji halkasy bolan hajatdan başlalyň.
common_voice_tk_36951458.wav,Oraz yzly-yzyna ýaragyny çalyşýardy.
common_voice_tk_36951459.wav,"Käte dünýeden ötüp barýan adama «Razy bolaweri» diýmegem, özüňe aýyp görýäň."
common_voice_tk_36951460.wav,"ýöne mylaýymlylyk, süýji dillilik bir başga, üm bir başga bolaýmasa."
common_voice_tk_36951461.wav,Salawmaleýkim
common_voice_tk_36951462.wav,"Adam ata, How ene Ýere kowlan gününden başlap Ýer togalagy ahyrzamana tarap togalanýar."
common_voice_tk_36951463.wav,"Onuň pikiriçe hemme sanlar, bütin sanlaryň gatnaşygyndan emele gelen bolmalydy."
common_voice_tk_36951464.wav,"Datsadyk, çal başymyzy ugrunda pida etsedik…"
common_voice_tk_36951465.wav,Gapy açdygyňça köşk ulalyp gapylar köpelip açylan otaglaryň ujypsyzjadygyna göz ýetirmek aňsatlaşýardy.
common_voice_tk_36951466.wav,Şöhläniň we himikatlaryň görnüşi tiz köpelýän öýjükleri öldürmek maksady bilen sazlanandyr.
common_voice_tk_36951467.wav,Berk duran we her gowşagy üýtgedýän üýtgemeýänler birgün üýtgärmi bilemok.
common_voice_tk_36951468.wav,"«Biderek, aýal gybaty ýaly» diýip goýberdi."
common_voice_tk_36951469.wav,Beý diýen bolsaňa ösübem başlamazdyň.
common_voice_tk_36951470.wav,Düýşünde şeýle bir hezillik.
common_voice_tk_36951471.wav,Onda şeýle soraglar ýüze çykýar.
common_voice_tk_36951472.wav,Soňam ejesi gapylaryndaky bulgary satmaga äkidende ýany bile bazara gidýärdi.
common_voice_tk_36951473.wav,Edil şu ýerde biziň dadymyza ölüm ýetýär.
common_voice_tk_36951474.wav,Duşman esgerleriniň hatary seýreklese-de olar gitdigiçe gala ýakynlaşýardylar.
common_voice_tk_36951475.wav,"Ýazmak menden öýkelemese, maňa ýazmakdan öýkelemek, elbetde, aýyp."
common_voice_tk_36951476.wav,Tomaşaçylardan biraz geçirimlilik diläýmesem…
common_voice_tk_37001553.wav,"Ol adam «Bolýar» diýip boýun alar welin, sen hasam özüňi müýnli duýarsyň."
common_voice_tk_37001554.wav,Galaň içinde ýarylýan top oklarynyň derdinden ýer goduk-godukdy.
common_voice_tk_37001555.wav,"Mergen ýüreginiň çuňluklaryndan gaýdan bu kesgin, ýowuz soraga sowukganlylyk bilen «Hawa» diýenini duýman galdy."
common_voice_tk_37001556.wav,Üstesine-de kislotanyň ýokarlanmagy planktonlaryň ýaşaýyşyna-da erbet täsir edýär.
common_voice_tk_37001557.wav,Halk mollasyny özünden artykmaç saýýan bolsa – bu beýle däl diýip bilermiň?!
common_voice_tk_37773048.wav,Ähli zat reňkini ýitirýär.
common_voice_tk_37773078.wav,Indi rak barada gürrüň açylan ýerlerinde siziň hem bir pikire eýe bolmagyňyz has aňsat.
common_voice_tk_37773079.wav,Ýa-da meniň «düşünjelilik» sözüne sygdyrýan manym dar?
common_voice_tk_37773080.wav,o neresse ýaş ýogaldy
common_voice_tk_37773099.wav,"Olaryň ýyllyk hereketlerini synlap hojalyk işlerinde, wagty kesgitlemekde giňden peýdalanypdyrlar."
common_voice_tk_37773100.wav,"«Karz ber-de, yzyndan dilegçi bol-da ýör» diýip pikir etmegiň mümkin."
common_voice_tk_37773133.wav,Maksat laýyk bazaryň deňinden barýardy.
common_voice_tk_37773134.wav,Pahyryň şeýle eli süýjüdi.
common_voice_tk_37773135.wav,Kimi atar?
common_voice_tk_37773136.wav,"Meniň ol garryda janlylyk, hereketlilik göresim gelýärdi."
common_voice_tk_37773153.wav,Molla bolup iliň öňüne düşýänlere-de köpegiň şertini goýup bolanok.
common_voice_tk_37773163.wav,Soň ol suratkeşlik bilen gyzyklanyp ugrapdyr.
common_voice_tk_37773164.wav,Ýa herkimiň diýen sözüni özüne gaýtaryp berdiňmi?
common_voice_tk_37773167.wav,Aslynda bu döwletde maýyplaryň köpüsi hatda garybrak adamlardan sagdynlaram gedaýçylygy saýlaýar.
common_voice_tk_37773175.wav,"Belki-de ol dogry aýdýandyr, kim bilýär…?"
common_voice_tk_37773176.wav,Dürli zatlara bolan teşneligimiz ejizligimiziň ìň uly nyşany.
common_voice_tk_37773178.wav,men çörek alyp geleýin.
common_voice_tk_37773185.wav,Bu programmada ýalňyşlyk bolup biler
common_voice_tk_37773186.wav,Awçylyk höwesleri bilen diňe şol adalarda tapylýan müňlerçe haýwanyň köküni sowurýarlar.
common_voice_tk_37773187.wav,- Häzirmi?
common_voice_tk_37773189.wav,emma soň bir ýerden okadym
common_voice_tk_37773197.wav,Nähili beýle bolýar?
common_voice_tk_37773199.wav,Ýyllar geçip dur
common_voice_tk_37773209.wav,Bu güýcli depginde aýlanyp duran
common_voice_tk_37773213.wav,Gapynyň ýanyna golaýlaşdygyça onuň çalaja açyk durandygy göründi.
common_voice_tk_37773215.wav,"– Indi biz bazara gitmeris, oglum."
common_voice_tk_37773217.wav,"“Hemme zat meň üstüme gelýär, bar tupanlar maňa sataşýar” diýip naladyňmy?"
common_voice_tk_37773218.wav,Menden başga-da seň bilen şeýle zamun çemeleşýänler barmyka diýip göz aýlap başladym.
common_voice_tk_37773247.wav,Bize hakykat gerek.
common_voice_tk_37773248.wav,"Dostluk, garyndaşlyk, şägirtlik, halypalyk ýaly ençeme gatnaşyklarymyzy täzeden seljermek"
common_voice_tk_37773249.wav,"Lind bu miwelerde witamin c-niň bardygyny, onuň peýdalaryny bilenok."
common_voice_tk_37773250.wav,"Häk, şol ýagşylygy etmedik bolsa bolmaýarmy? diýersiň."
common_voice_tk_37773270.wav,Ejelerem tamany ödedi.
common_voice_tk_37773271.wav,Käselerde ýarpy galan çaýlar sarsgyna titräp galdy.
common_voice_tk_37773273.wav,Geliň onda rak bilen tanyşalyň.
common_voice_tk_37773274.wav,Durmuşymyzdaky her bir zadyň bir gymmaty bar.
common_voice_tk_37773980.wav,Duşman öňki hüjüminde ölenlerinem ýygnaman ýene çozýardy.
common_voice_tk_37773981.wav,Gelnejäni mähirli ýylgyrdýan zat ýüregi.
common_voice_tk_37773988.wav,Ýüregim ýagtylyp gitdi.
common_voice_tk_37773990.wav,"Hemişe öýde oturanymdanmy, okaýan zadymam az."
common_voice_tk_37773993.wav,"Ýöne taryh boýy çägimizi giňeltmegimize kömek eden bir zat bar - ""açyş""."
common_voice_tk_37778135.wav,"Manyda şeýle uly güýç, hakyky batyrlyk bar."
common_voice_tk_37778137.wav,"Ejesi bir salymdan gelip başyny sypap «Men saňa käýýemedim-ä, oglum» diýip"
common_voice_tk_37778146.wav,haçan gaýrat görkezjegiňem
common_voice_tk_37778147.wav,Belkem ejizlige ýakynlaşdygyňça tama güýçlenip dert-derman bir nokatda jemlenýändir.
common_voice_tk_37778148.wav,Bular hem mertebe ýaly görünýär.
common_voice_tk_37778244.wav,Ölümden agyrlar we ölümden ýeňiller.
common_voice_tk_37778318.wav,Soňam şeýlebir mähirli ýylgyrýalar.
common_voice_tk_37778319.wav,Şugün gaty yadaw bolmagyma garamazdan az ýatdym. Şol sebäpli häzirem özümi halsyz duýýaryn.
common_voice_tk_37778329.wav,"Ine bahym bu sowallaryň baryna jogap tapan ýaly, ýazmaga başlaryn."
common_voice_tk_37778331.wav,Tanamak prosesi aslynda gözlegden ybaratdyr.
common_voice_tk_37778335.wav,– Men.
common_voice_tk_37778336.wav,Bu baglanşyga düşünmek üçin ýene biraz seljersek gowy boljak.
common_voice_tk_37778339.wav,Birini tanaýardym – oň iň köp gaýtalaýan
common_voice_tk_37778361.wav,"Bu duýgy ýalany eşdeňde, belki ýalan sözläňde-de bolýandyr."
common_voice_tk_37778363.wav,Ýa gynançlaryňyzyň hemmesi bagtyň ugrunda ýetilenmi?
common_voice_tk_37778366.wav,Gahrymanymyzy yzarlap gelen okuwçylar ýaşulynyň görkezen gapylaryna tarap ugradylar.
common_voice_tk_37778464.wav,Inim şol gürrüňde: «Agzibirlik kyn iş.
common_voice_tk_37778466.wav,Men barada kim näme diýýär diýip gulak gabartdyňmy?
common_voice_tk_37778492.wav,gaýdyp şeýle işiň golaýyndan geçmez ýaly töwerege peçan etmek laýygy dälmi?
common_voice_tk_37778493.wav,"Ertir daň agarar, Nurumyň garaşýany üçin daň agarar."
common_voice_tk_37778494.wav,garaz indi maňa «göçgünlilikden» halas bolmak ýok.
common_voice_tk_37778506.wav,Diriligim seni öldürdigimçe azalýan eken.
common_voice_tk_37778508.wav,Bu köp kişiň gaýratynyň çatjak zadam däldi asyl.
common_voice_tk_37778519.wav,Sen göreş-göreşme şere şärik bolma.
common_voice_tk_37778521.wav,"Göwnüme bolmasa, uly firmalar, holdingler agzybirligiň arkasyndan ösýärler, berkeýärler."
common_voice_tk_37778526.wav,Kakamam gaharyny kimden çykarjagyny bilmän oturandyr-da
common_voice_tk_37778536.wav,Höwesiň ýagşylyga sebäpkär bolmakda bolsun.
common_voice_tk_37778537.wav,Absolýut azatlyga ýetmek mümkinmi?
common_voice_tk_37778538.wav,"Men, soňky ýyllarda ýazmakdan uzaklaşdym, hatda okamakdanam, diňlemekdenem, belki-de görmekdenem."
common_voice_tk_37778540.wav,"şonda-da türkmen diýlende agraslyk, azsözlülik, gaýratlylyk, haýalylyk ýaly sypatlar ýadyňa düşýär."
common_voice_tk_37778723.wav,"Gysgaça aýdanymyzda biz, ummanyň biz edýän ägirt peýdasynyň öňünde böwet bolýarys."
common_voice_tk_37778725.wav,"Kino welin, görülýär."
common_voice_tk_37778726.wav,Ol derrew gaharlanar.
common_voice_tk_37778738.wav,"Içiňden müň pikir gelip geçer, «bitirermikä?», «bitirmezmikä?» diýersiň."
common_voice_tk_37778741.wav,Birden onuň gözüne töweregi – Gökdepe topragy şeýle eziz göründi.
common_voice_tk_37778747.wav,Ýatan öküze iým ýok.
common_voice_tk_37778750.wav,Köşge gelşip duran uly bir gapysy bardy.
common_voice_tk_37778751.wav,"Diýipdirem, şobada-da Pygamberimiziň aýak basan topraklaryna olam aýak basmak bagtyna gowşupdyr."
common_voice_tk_37778762.wav,Ýöne durnuksyz durmuşda bu gymmatlyklary dowamly hasaplap durmak aňsat däl.
common_voice_tk_37778765.wav,Därimiz azalýa
common_voice_tk_37778772.wav,Soňam ýene çür depesine seredýäň.
common_voice_tk_37778773.wav,"Hajat - Zerurlyk, gerek zat, talap, isleg mätäçlik."
common_voice_tk_37778774.wav,Ýa edenokmy?
common_voice_tk_37778776.wav,Adam gorksa utanmazmy
common_voice_tk_37778796.wav,"Ýok, kyn göremok."
common_voice_tk_37778797.wav,"Onda öwgi, şöhrat gowy zatmy?"
common_voice_tk_37778799.wav,"Dogrusy, ol janynyň ýangynjyna daşyndan aýtsa-da, özi üçin aýdypdy."
common_voice_tk_37778810.wav,Ol ylgap diýen ýaly daşaryk çykdy
common_voice_tk_37778826.wav,Bir zat meni köşeşdirýär
common_voice_tk_37778828.wav,"Olar her hili kynçylyklara sezewar edilselerem, öz ygtykatlaryndan dänmediler."
common_voice_tk_37778830.wav,"Garaz, bir arryk köpеk halatly piriň ýanyna arza gеlipdir."
common_voice_tk_37778861.wav,Оl dеňimdеn gеçip barýarka üstümе palçyk syçratdy
common_voice_tk_37778863.wav,Galmagal turar-da.
common_voice_tk_37778898.wav,"Bizi hem ýaşadyp hem öldürýän zat diňe bir kislorod däl, maksadymyzam şeýle."
common_voice_tk_37779047.wav,"Elbetde, okalanyny isleýän ýöne häzirki kinomyz ýaly, gerşimden basanok."
common_voice_tk_37779048.wav,"Ana, şol papagyny käte aýyranda höwes bilen onuň saçlaryna serederdim."
common_voice_tk_37779136.wav,Biz aşyk oýnardyk
common_voice_tk_37779139.wav,"Kowalaýanyň garakçy-galtaman bolsa, munuň ýaly amatly pursat her haçan tapdyryp durýamy."
common_voice_tk_37779162.wav,Şahsymyz bilen daşky dünýä arasynda guran sosial baglarymyzyň ýygy-ýygydan seljerilip
common_voice_tk_37779164.wav,onda soragy üýtgeşik edip soramaly.
common_voice_tk_37779244.wav,Kakam pahyram ýaýdanjaň adam däldi
common_voice_tk_37779389.wav,"Elhenç sebäpler elhenç netijeler berdi, köp gan döküldi."
common_voice_tk_37779394.wav,Oraz nämä oýananyny bilmedi.
common_voice_tk_37779432.wav,Muny oňa enesi heniz mekdebe-de gitmeýäkä öwredipdi.
common_voice_tk_37779433.wav,"Bularyň hemmesini etdirýänem ilki öwgi, öwginiň yzy bilenem gelýän şöhrat dälmi?"
common_voice_tk_37779453.wav,Ýöne şol etýudda ýazmak bolmaýan zatlary öňünden aýdýarlar.
common_voice_tk_37779455.wav,"Ýa-da maşgaladakylaryň hemmesi şahyr, suratkeş diýen ýaly, gyzyklanýan zatlary meňzeş bolsa?"
common_voice_tk_37779457.wav,Bu açyşymyzdan öň adamzat uzak ýola gämi ýolagçylygyna çykmazdan öň ýedi gezek oýlanar eken.
common_voice_tk_37779751.wav,Oraza galanyň depesinden ýörite mergenler üçin edilen garawul diňinden ýer görkezdiler.
common_voice_tk_37779752.wav,Onam okyjy şo bada bilýär.
common_voice_tk_37779786.wav,"– Ýatyber oglum, ýatyber."
common_voice_tk_37779818.wav,"Bu, pikir azatlygynyň daşky gurşaw tarapyndan bilkastlaýyn çäklendirilmegine mysal."
common_voice_tk_37780662.wav,"Hawa, bar edýän zadym gury şükür."
common_voice_tk_37780665.wav,"«Döküber gelin, özümjik yzyňy ýygnaşdyraryn» diýmek üçin nähili adamkärçilik gerek."
common_voice_tk_37780670.wav,– Sеn mоlladan razy bоlmagyň üçin nämе islеgiň bоlsa aýt bеrеýin.
common_voice_tk_37780683.wav,diýip içimden göwün ýüwürdipdim.
common_voice_tk_37780684.wav,Bilesigelijiligiňizi kanagatlandyraýyn.
common_voice_tk_37780685.wav,«Elime düşäýseň bolýar» diýip aňtap ýöräýjek ýaly.
common_voice_tk_37780686.wav,Batyr aljyraňlylyga düşen duşman aýňalyp ýetişmänkä ýene aty yzyna – gala sürdi.
common_voice_tk_37780704.wav,Indi seň bilen diňe öwrenip ýörmek gyzykly gelmän başlapdy.
common_voice_tk_37780705.wav,Oglanlar haýdap tüpeňe ok sürýärdiler.
common_voice_tk_37780713.wav,O wagt muňa kän ünsem bermändim.
common_voice_tk_37780725.wav,Ýöne olar başga-başga zatlar.
common_voice_tk_37780726.wav,Söýgüň reňki – hiç gandyrmaýar.
common_voice_tk_37780738.wav,Hawa adamzady ägirt ösüşleriň bosagasyna elten Newtonyň formulasy kiçijek bir elektrony düşündirip bilenokdy.
common_voice_tk_37780758.wav,"–Men howlugýan, işe ýetişmeli – diýip maşynyna dolanyp gelende böwürslenleriniň ýokdugyny gördi:"
common_voice_tk_37780761.wav,"pellehananyňam ýitip gitmese-de, asla başga bir mana eýe bolup galyşyna düşünşiň ýaly."
common_voice_tk_37780764.wav,Ikinjisi derdiňi diňleýäniň güýçli bolmagy.
common_voice_tk_37780768.wav,Bu pikirimi dostum bilen paýlaşdym welin
common_voice_tk_37780769.wav,Babam geplere gönümel ynanman ilki bilen iň ýakyn dostuny ýanyna çagyrýar.
common_voice_tk_37780775.wav,Bu bolsa gymmatlyklaryň subýektiwligini döredýär.
common_voice_tk_37780776.wav,"ýoluň giňdigine, hemme kişä-de ýeterlikdigine düşünip"
common_voice_tk_37780777.wav,Men näme üçin ölýän?
common_voice_tk_37780801.wav,"– Pirim, bоlýar."
common_voice_tk_37780802.wav,Watanyň seni hiç wagt hasabyndan aýyrmaýar.
common_voice_tk_37780804.wav,tomsuň jöwzasy nireden ýadyňa düşýär?» diýip käýinýän.
common_voice_tk_37785892.wav,Daşyňy gurşaýan näbellilikler onuň haýbatyny hasam artdyrýar.
common_voice_tk_37787986.wav,"Belki, bulary entegem dowam etdirip bolar."
common_voice_tk_37787987.wav,Bu birlik adama güýjüň gapysyny açdy.
common_voice_tk_37788017.wav,"Öz saçym gaty bolandanmy, ýumşak saçlary gowy görerdim."
common_voice_tk_37788023.wav,Şonda ýanymdaky meň sada pikirime ýylgyryp «Okanda näme?
common_voice_tk_37788115.wav,"Adym, watanym, kärim, dinim, maşgalam hatda duşmanym."
common_voice_tk_37789089.wav,Käte ýaranjaňrak adamlara-da duş gelýänsiňiz.
common_voice_tk_37789091.wav,"Men muny egin-eşigimize, saz gurallarymyza esaslanyp aýdýan."
common_voice_tk_37789180.wav,Şeýledir öýdýärdim
common_voice_tk_37789182.wav,Senden talap edilýän bolsa
common_voice_tk_37789291.wav,Olara iýmitleri nädip ýetirilýär?
common_voice_tk_37789317.wav,"Dogrusy, ýer ýarylmady, men girmedim."
common_voice_tk_37789329.wav,Ýöne olary dirildip getirip bolýan bolsa
common_voice_tk_37789345.wav,Şonda şertlerden zeýrenýänlerimiz ýadyma düşüp gitdi.
common_voice_tk_37789356.wav,"Bagryňdaky hereketlilik, iki tarapdan gysylmak aňsada däldir."
common_voice_tk_37789357.wav,- Olaram azalýandyr.
common_voice_tk_37789358.wav,Är-aýalyň arasyndaky agzalalyk uly holdingleriň ýanynda hiç zat ýaly görnübem biler.
common_voice_tk_37789384.wav,"Belkem soňa-baka öwrenmeli zatlarymy ýalňyş saýlap başlandyryn, bilemok."
common_voice_tk_37789386.wav,Näme üçin ýaşaýandygymyza üns bermeli.
common_voice_tk_37789387.wav,Daýym bizi gowy görerdi.
common_voice_tk_37789398.wav,"Köplenç, juda ýaramaz bolmasa, adamlar ony soňuna çenli görýäler."
common_voice_tk_37789400.wav,"Ýöne daglar hakynda oýlansaňam, birbada bir bolşuny üýtgetmän oturan ýalydyrlar welin"
common_voice_tk_37789416.wav,Şöhläniň we himikatlaryň görnüşi tiz köpelýän öýjükleri öldürmek maksady bilen sazlanandyr.
common_voice_tk_37789418.wav,aslynda jandarlaryň arasynda ukyby iň taýsyz bolan adamynyň hajatynyň hem soňsuzdygyna göz ýetirmek mümkin.
common_voice_tk_37789436.wav,bolup ýörüşleri ile peçan bolaryndan gorkýardylar.
common_voice_tk_37789469.wav,Ýeke ýalňyş sebäpli bütin ömrüňe ökünip ýörmelem bolmagyň mümkin.
common_voice_tk_37789470.wav,Sözlükdenem gözläp gördüňizmi?
common_voice_tk_37789500.wav,"«Nirä?» diýen sowala jogap berip bilýänler, göwnüme näme üçindir şol parlak Güne meňzeýär."
common_voice_tk_37789539.wav,Doganlarda biri-birine şeýle duýgy bolsa
common_voice_tk_37789546.wav,Herkimiň maslahat bereni hem şeýledi.
common_voice_tk_37789557.wav,"Ölüm bir zat, gorky başga."
common_voice_tk_37789575.wav,Sen bu işleriň ugruny bilýänsiň.
common_voice_tk_37790063.wav,"Onuň ne ýylysy bardyr, ne-de üstüne gök ot biter."
common_voice_tk_37794558.wav,Soňam düşünmän gezdim.
common_voice_tk_37794561.wav,Indi meniň söwdam ýörär» diýip
common_voice_tk_37794575.wav,Sebäbi şol zeperli öýjük kopýalanyp köpelende ýene zeperli öyjük emele getirýär.
common_voice_tk_37794600.wav,Görşüňiz ýaly kimdigimizi görkezmek üçin eýelik-degişlilik baglarymyzy ulanýarys.
common_voice_tk_37794601.wav,Demir ýol çekjek bolsaň hökman uruşmalymyka?
common_voice_tk_37794619.wav,Ýylanyň ýigreneni narpyz olam hininiň agzynda bitermiş diýleni.
common_voice_tk_37794620.wav,Hiç kimde kommunist bolmak höwesi galmady.
common_voice_tk_37794621.wav,"Bolýar, öz başymy agyrdýan zatlarym bilen siziňem başyňyzy agyrtdym"
common_voice_tk_36937476.wav,"– Pakedim bar, ine."
common_voice_tk_36937477.wav,"«Okuwa girjek bolsaň, haýsy käri saýlamaly?»"
common_voice_tk_36937478.wav,Birinjisi derdiňi diňleýäniň merhemetli bolmagy.
common_voice_tk_36937479.wav,Dilinden sypdyran mamam nädip ýetimhana düşenini gürrüň bermeli bolýar.
common_voice_tk_36937480.wav,"Belki, mende-de bir döwürler dünýe bilen ýaryş gurjak bolmak bolsa bolandyr."
common_voice_tk_36938163.wav,Onuň meşhur portreti bardyr.
common_voice_tk_36938164.wav,"Uruş döwürleri, açlyk ýyllary adamlar agzybir ýaşapdyrlar diýýäler."
common_voice_tk_36938165.wav,Onuň ak ezýaka köýnegi gyrmyzy donundanam goýy gyzyl görünýä.
common_voice_tk_36938166.wav,"Gоý, оl mоlla eşigini, mоlla sypatyny üýtgetsin."
common_voice_tk_36938167.wav,diňe çynýürekden aýdasyň gelýän zadyňy çynyň bilen aýtmak
common_voice_tk_36938168.wav,Demir ýol çekjek bolsaň hökman uruşmalymyka?
common_voice_tk_36938169.wav,"Bolýar, öz başymy agyrdýan zatlarym bilen siziňem başyňyzy agyrtdym"
common_voice_tk_36938170.wav,Başga hiçkimde edil şu şertler ýok.
common_voice_tk_36938172.wav,"Üns berseňiz, onuňam çyn gözelligi häsiýetindedir."
common_voice_tk_36938173.wav,Ata-babalarymyzyň ýene bir häsiýeti hakynda eşdenimde haýran galypdym.
common_voice_tk_36938454.wav,Ýogsa bu wagt eýýäm toý etmeli» diýip degişýäs.
common_voice_tk_36938455.wav,Pifagor muňa garşy gelip biljek pikirleriň öňüni kesipdi.
common_voice_tk_36938456.wav,Bu-da ygtybarlylygyň güýji dälmi näme?
common_voice_tk_36938457.wav,Size ýokary okuw jaýyna girmäge kömek etjek käbir maslahatlary hödürleýäris.
common_voice_tk_36938458.wav,Dertsiz dag dag däldir
common_voice_tk_36938464.wav,"özüm tapanam bolsam, garaz, „Tankytdan peýda ýok, ol ruhybelenligiňi öçürýär, höwesiňi gaçyrýar"
common_voice_tk_36938465.wav,Uly diýýäniň seň üçin jany agyrsa-da agyrýandyr welin
common_voice_tk_36938466.wav,Gün şöhlesiniň umman içre ýetip bilýän bölegine fotik zona diýilýär.
common_voice_tk_36938467.wav,Kimdigi anyk ýadyma düşenok
common_voice_tk_36938468.wav,Waka diýsem geňirägem eşdilýär.
common_voice_tk_36938514.wav,Dar ýerde biri-biriňi ozjak bolup barýarkaň
common_voice_tk_36938515.wav,Aslynda adamy kän gürletmeýänem şol manylyk bolsa gerek.
common_voice_tk_36938516.wav,Sebäbi özüň suw meýilli bolsaň
common_voice_tk_36938517.wav,Ýetmeli ululygyna ýeteninden soň öýjüklerimiziň köpelmeginiň öňüne geçilýär.
common_voice_tk_36938518.wav,Entäk makalanyň başynda bütin makalany bir sözlemde jemlänim üçin ötünç soraýaryn.
common_voice_tk_36938524.wav,Näme üçin ýaşaýandygymyza üns bermeli.
common_voice_tk_36938525.wav,Atlylar muňa garaşyp duran ýaly «Alla!» diýip ýeňse beren duşmanyň üstüne eňdiler.
common_voice_tk_36938526.wav,"Şonuň üçin, birhili ssenariçiniň jogapkärçiligi has uly ýaly."
common_voice_tk_36938527.wav,"Olaryň sarsman, haýbatly duruşlaryna bendi bolanyňy duýman galýaň."
common_voice_tk_36938528.wav,Ýürekde rak gaty seýrek bolýar diýýärler.
common_voice_tk_36942147.wav,"Şobada-da „öwgi“, „şöhrat“ diýilen zatlar başga mana, has gymmatly zada öwrüldi."
common_voice_tk_36942148.wav,"Ýöne onuň «Saryýasyny» nädip, gömüp gaýtjak."
common_voice_tk_36942149.wav,Öýkenimdäki howany ýene bir gezek çalşyp biljegimem belli däl bolsa…
common_voice_tk_36942150.wav,"Orazyň welin, ýüregi sähelçe-de üýtgemändi."
common_voice_tk_36942151.wav,zyýanlylaryny bolsa goparyp zyňmak üçin ýalňyzlyk möhüm.
common_voice_tk_36942152.wav,Diýeli amanlyga bolan mätäçlik ýok.
common_voice_tk_36942153.wav,"Hawa, garry ene howlyň hapasyny bir gaba salyp köçäň gyrasyna çykaryp goýýar, gelinlerem."
common_voice_tk_36942154.wav,ol: «Ýagşylyk goňşyokara däldir» diýýär.
common_voice_tk_36942155.wav,Magtymgulyda dag «Ýeriň myhyna» deňelýär.
common_voice_tk_36942156.wav,Ejeden ygtybarly adam barmy dünýede?
common_voice_tk_36942157.wav,ol reňkler senem özleri bilen alyp ýokaryk göterlip barýarlar.
common_voice_tk_36942158.wav,"Kakam kolhoz başlygy, daýymam elinde ýüpekçilik brigadiri eken."
common_voice_tk_36942159.wav,"Töwerek asuda, ümsümlik."
common_voice_tk_36942160.wav,"Kanagat, edilen tamanyň netijesinden, tama bolsa duýulan hajatdan gelip çykýar."
common_voice_tk_36942161.wav,"Pikir dünýämizde nämäni, kimi nirä oturtjakdygymyzy bilmek üçin ilki bilen olaryň gymmatyny kesgitlemeli."
common_voice_tk_36942167.wav,Ýöne köp kişiniň ýüzünde bu yzanyň agyrlygyny görýän.
common_voice_tk_36942168.wav,Okap ýören ýurduma gelenine ýaňy bir aý bolup barýan dostum bilen irden awtobusa çykdyk.
common_voice_tk_36942169.wav,Bilýän kakamam bu edenine köp ökünendir.
common_voice_tk_36942170.wav,Awlary oňupdy.
common_voice_tk_36942171.wav,Belli bir wagtdan soň öwrenmekden öňküsi ýaly lezzet alman başladym.
common_voice_tk_36942177.wav,haçan öljegiňem birazajygam bolsa aýanlaşýar.
common_voice_tk_36942178.wav,"Ummanlar bu we beýleki prosessler arkaly, biziň çykarýan kömürturşy gazymyzyň dörtden bir bölegini"
common_voice_tk_36942179.wav,Maýypdan kemsindim.
common_voice_tk_36942180.wav,Oraz olaryň ikisinden galanyny öňden tanaýardy
common_voice_tk_36942181.wav,"Soň görüp otursam, ol «saryýa» sözüni bilmeýän eken."
common_voice_tk_36942182.wav,Pir özündе müýn duýmaýan mоlla nämе diýjеgini bilmändir.
common_voice_tk_36942183.wav,yzyna dolanypdyr.
common_voice_tk_36942184.wav,we kömürturşy gazyny azaltmaga uly kömek edýärler.
common_voice_tk_36942185.wav,Meň göwnüme ýagşylykdan ýokarda ygtybarlylyk bar.
common_voice_tk_36942186.wav,Haljan gözüni ýumdy.
common_voice_tk_36942192.wav,Menem hakykatdanam özümiň sada düşünşimden utanypdym.
common_voice_tk_36942193.wav,Içki ýalaňaçlygymyz bilen daşky lybasymyz bir-birine gabat gelýärmi?
